Child Commit Recent Date,Parent,Hash,Deleted Tests Filepath,Deleted Tests,Deleted Tests Location,Deleted Tests With Whole File,Total Deleted Tests,Total Deleted Tests With Whole File
2003-05-17 18:24:21,71dfdabde1f5e9f0def1d2035822518b43e70587,['d6f7028269df96a72cccf7b72a41b89aaa820e9f'],['src/test/org/apache/commons/math/ContractableDoubleArrayTest.java'],"['testAdd1000', 'testAddElementRolling']","{'src/test/org/apache/commons/math/ContractableDoubleArrayTest.java': ['testAdd1000', 'testAddElementRolling']}","{'Total File': 0, 'Total Tests': 0, 'Files': []}",2,0
2011-08-02 23:16:23,b42223e931116ad3e8a1b3b3451d6bb14b8af82f,['98556fedcce9e7e4375f994cc171d4803e6c0ee9'],['src/test/java/org/apache/commons/math/random/AbstractRandomGeneratorTest.java'],"['testNextInt2', 'testNextLong2']","{'src/test/java/org/apache/commons/math/random/AbstractRandomGeneratorTest.java': ['testNextInt2', 'testNextLong2']}","{'Total File': 0, 'Total Tests': 0, 'Files': []}",2,0
2012-07-06 00:47:02,8762808a0449fca72050d660767f1ae1dd5e9fa6,['e89009749feffa56922b2fa8fb7ecc42496529c1'],['src/test/java/org/apache/commons/math3/linear/RealVectorTest.java'],"['testBasicFunctions', 'testPredicates']","{'src/test/java/org/apache/commons/math3/linear/RealVectorTest.java': ['testBasicFunctions', 'testPredicates']}","{'Total File': 0, 'Total Tests': 0, 'Files': []}",2,0
2014-02-19 14:31:47,499101c88c8158844e7bbdcba35b8fe91bed8314,['1a6879a0023a2892323221622e0d1e759613c68f'],['src/test/java/org/apache/commons/math3/fitting/leastsquares/GaussNewtonOptimizerWithQRTest.java'],['testMoreEstimatedParametersSimple'],{'src/test/java/org/apache/commons/math3/fitting/leastsquares/GaussNewtonOptimizerWithQRTest.java': ['testMoreEstimatedParametersSimple']},"{'Total File': 0, 'Total Tests': 0, 'Files': []}",1,0
2014-02-20 10:16:19,1cd5a3229c2fb9b35fa0ced635765bf59497d074,['a9d0cc42fe5ef7fe35256bff4844b9f1b6d347e1'],['src/test/java/org/apache/commons/math3/linear/SparseRealVectorTest.java'],"['testMap', 'testMapToSelf']","{'src/test/java/org/apache/commons/math3/linear/SparseRealVectorTest.java': ['testMap', 'testMapToSelf']}","{'Total File': 0, 'Total Tests': 0, 'Files': []}",2,0
2016-05-20 07:07:46,4bbe9ee5bdd1c7fb210b99ed3eee720e51a3b54f,['7550cb46417b396fed21f2ec149b465e7d039cef'],['src/test/java/org/apache/commons/math4/random/RandomGeneratorAbstractTest.java'],"['testNextSecureLongIAE', 'testNextSecureLongNegativeToPositiveRange', 'testNextSecureLongNegativeRange', 'testNextSecureLongPositiveRange', 'testNextSecureIntIAE', 'testNextSecureIntNegativeToPositiveRange', 'testNextSecureIntNegativeRange', 'testNextSecureIntPositiveRange', 'testNextSecureHex']","{'src/test/java/org/apache/commons/math4/random/RandomGeneratorAbstractTest.java': ['testNextSecureLongIAE', 'testNextSecureLongNegativeToPositiveRange', 'testNextSecureLongNegativeRange', 'testNextSecureLongPositiveRange', 'testNextSecureIntIAE', 'testNextSecureIntNegativeToPositiveRange', 'testNextSecureIntNegativeRange', 'testNextSecureIntPositiveRange', 'testNextSecureHex']}","{'Total File': 1, 'Total Tests': 9, 'Files': ['src/test/java/org/apache/commons/math4/random/RandomGeneratorAbstractTest.java']}",9,9
